image,n_cover_detections,yolo_available,hc_payload_bits,hc_capacity_bits,hc_capacity_bpp,hc_bits_used_frac,hc_guided_mse,hc_guided_psnr,hc_guided_ssim,hc_guided_obj_psnr,hc_guided_bg_psnr,hc_guided_secret_psnr,hc_guided_secret_nc,hc_guided_ber,hc_det_n_cover,hc_det_n_stego,hc_det_preservation_rate,hc_det_mean_iou,hc_det_mean_conf_delta,hc_det_map50,hc_baseline_mse,hc_baseline_psnr,hc_baseline_ssim,hc_baseline_obj_psnr,hc_baseline_bg_psnr,hc_baseline_secret_nc,hc_baseline_ber,hc_baseline_det_preservation_rate,hc_baseline_det_map50,hc_atk_jpeg_q90_ber,hc_atk_jpeg_q90_nc,hc_atk_jpeg_q75_ber,hc_atk_jpeg_q75_nc,hc_atk_jpeg_q50_ber,hc_atk_jpeg_q50_nc,hc_atk_gauss_noise5_ber,hc_atk_gauss_noise5_nc,hc_atk_blur_3x3_ber,hc_atk_blur_3x3_nc,hc_atk_median_3x3_ber,hc_atk_median_3x3_nc,hc_atk_saltpepper_1_ber,hc_atk_saltpepper_1_nc,hc_atk_rescale_50_ber,hc_atk_rescale_50_nc,rb_n_cover_detections,rb_yolo_available,rb_payload_bits,rb_capacity_bits,rb_capacity_bpp,rb_bits_used_frac,rb_guided_mse,rb_guided_psnr,rb_guided_ssim,rb_guided_obj_psnr,rb_guided_bg_psnr,rb_guided_secret_psnr,rb_guided_secret_nc,rb_guided_ber,rb_atk_jpeg_q90_ber,rb_atk_jpeg_q90_nc,rb_atk_jpeg_q75_ber,rb_atk_jpeg_q75_nc,rb_atk_jpeg_q50_ber,rb_atk_jpeg_q50_nc,rb_atk_gauss_noise5_ber,rb_atk_gauss_noise5_nc,rb_atk_blur_3x3_ber,rb_atk_blur_3x3_nc,rb_atk_median_3x3_ber,rb_atk_median_3x3_nc,rb_atk_saltpepper_1_ber,rb_atk_saltpepper_1_nc,rb_atk_rescale_50_ber,rb_atk_rescale_50_nc
000000000357.jpg,2,True,10472,12288,0.046875,0.8522135416666666,1.1897392272949219,47.376285797758094,0.9936351807668312,inf,47.3356729657378,23.339696193240663,0.9731070512673453,0.0007639419404125286,2,2,1.0,0.9984861244341179,0.0018880963325500488,1.0,1.1920623779296875,47.36781379220527,0.993775724343933,48.09652791035518,47.36151543829581,0.974529678206211,0.0008594346829640947,1.0,1.0,0.22087471352177235,0.0,0.40183346065699005,0.0,0.48863636363636365,0.0,0.3669786096256685,0.0,0.11678762414056532,0.0,0.13130252100840337,0.0,0.24665775401069517,0.0,0.17102750190985486,0.0,2,True,888,1024,0.00390625,0.8671875,7.689807891845703,39.271648705532776,0.9766702587980577,inf,39.23103587351248,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0011261261261261261,0.9569346835967982,0.01126126126126126,0.0,0.0,0.9575695531343444,0.0022522522522522522,0.7934780934006026,0.007882882882882882,0.7389500537459317,0.061936936936936936,0.0,0.010135135135135136,0.7895965113824875
000000000359.jpg,3,True,10472,12288,0.046875,0.8522135416666666,1.1629575093587239,47.47516513541137,0.9870308734458182,inf,47.24255795169567,23.97056965750721,0.9767717942913144,0.0,3,3,1.0,0.9960152078238295,0.036941577990849815,1.0,1.1550649007161458,47.50473973842326,0.9868664364538833,47.63527395139374,47.49767035471986,0.9767717942913144,0.0,0.6666666666666666,0.6666666666666666,0.2994652406417112,0.0,0.41090527119938886,0.0,0.4622803666921314,0.0,0.46610007639419404,0.0,0.13197097020626433,0.0,0.13665011459129106,0.0,0.16883116883116883,0.0,0.1500190985485103,0.0,3,True,888,1024,0.00390625,0.8671875,8.61789321899414,38.776792522583925,0.9376892411920476,inf,38.544185338868225,21.3004388165464,0.9575695531343444,0.0,0.006756756756756757,0.8991029615130436,0.009009009009009009,0.8991779301530448,0.02027027027027027,0.0,0.01463963963963964,0.6768706590963072,0.03153153153153153,0.0,0.037162162162162164,0.4114044041304668,0.17342342342342343,0.0,0.0518018018018018,0.0
000000000360.jpg,1,True,10472,12288,0.046875,0.8522135416666666,1.1493937174479167,47.52611541904544,0.9947141871828084,inf,47.422912272337484,14.599696449753035,0.8149378536300769,0.011363636363636364,1,2,1.0,0.997835986840825,0.011571705341339111,1.0,1.1237958272298176,47.62392945686382,0.9950037295422439,47.27761881166255,47.6326072491794,0.7271000941402183,0.010026737967914439,1.0,1.0,0.2241214667685256,0.0,0.3809205500381971,0.0,0.468964858670741,0.0,0.4429908326967151,0.0,0.1570855614973262,0.0,0.1799083269671505,0.0,0.1855423987776929,0.0,0.1739877769289534,0.0,1,True,888,1024,0.00390625,0.8671875,7.514952341715495,39.37154130142669,0.9835444065552253,inf,39.26833815471873,21.3004388165464,0.9575695531343444,0.0,0.0011261261261261261,0.9569971983190084,0.0,0.9575695531343444,0.0033783783783783786,0.91038739302008,0.013513513513513514,0.9093782366466326,0.0045045045045045045,0.9566736616035486,0.0259009009009009,0.0,0.04617117117117117,0.0,0.012387387387387387,0.8736578129851312
000000000368.jpg,11,True,10472,12288,0.046875,0.8522135416666666,1.1824200948079426,47.403085590745626,0.9991469298686746,50.8363627608927,46.69841602227522,23.97056965750721,0.9767717942913144,0.0,11,11,1.0,0.9905221985955674,0.00320506366816434,1.0,1.1807149251302083,47.40935307782551,0.998776300289339,47.39741805444763,47.41320797281266,0.976576492690991,0.00019098548510313216,1.0,1.0,0.2415011459129106,0.0,0.42236440030557676,0.0,0.4890183346065699,0.0,0.33852177234530173,0.0,0.4585561497326203,0.0,0.49083269671504964,0.0,0.22918258212375858,0.0,0.4814744079449962,0.0,11,True,888,1024,0.00390625,0.8671875,8.539878845214844,38.816286514468075,0.9963490000923335,41.31997426225607,38.24245370877575,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.007882882882882882,0.8980492243571192,0.0,0.9575695531343444,0.05855855855855856,0.5005730038336729,0.26914414414414417,0.0,0.08671171171171171,0.0,0.0777027027027027,0.44717242593425044
000000000370.jpg,2,True,10472,12288,0.046875,0.8522135416666666,1.1810569763183594,47.4080951160004,0.9945246469846735,47.61649410144101,46.65091367597327,23.97056965750721,0.9767717942913144,0.0,2,2,1.0,0.9934288007441068,0.0151195228099823,1.0,1.1913770039876301,47.370311477957536,0.9946459181838354,47.38755653310405,47.30090194070111,0.9730128251898633,0.00019098548510313216,1.0,1.0,0.1869747899159664,0.0,0.37910618792971734,0.0,0.4865355233002292,0.0,0.34988540870893814,0.0,0.09195951107715813,0.0,0.03208556149732621,0.5594745212134388,0.23166539343009931,0.0,0.1877387318563789,0.0,2,True,888,1024,0.00390625,0.8671875,7.915955861409505,39.14576996910072,0.9814761741836247,39.442064201978255,38.11422815061067,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.00563063063063063,0.0,0.0,0.9575695531343444,0.0033783783783783786,0.9554097142739645,0.0011261261261261261,0.9575017365658424,0.11599099099099099,0.0,0.0022522522522522522,0.8315985036015052
000000000382.jpg,3,True,10472,12288,0.046875,0.8522135416666666,1.1881497701009114,47.38209172555493,0.9930817983671357,inf,47.290731248411895,23.97056965750721,0.9767717942913144,0.0,3,3,1.0,0.9751091110631672,0.004567394653956096,1.0,1.1970049540201824,47.34984413051996,0.9930037654725181,47.47397396568246,47.347243345210345,0.9767717942913144,0.0,0.6666666666666666,0.6666666666666666,0.23940030557677616,0.0,0.40192895339954166,0.0,0.4661955691367456,0.0,0.3687929717341482,0.0,0.07782658517952636,0.0,0.08737585943468297,0.0,0.23405271199388847,0.0,0.10504201680672269,0.0,3,True,888,1024,0.00390625,0.8671875,8.492314656575521,38.84054283630806,0.9765631006857833,inf,38.74918235916502,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.006756756756756757,0.0,0.0,0.9575695531343444,0.0011261261261261261,0.94835630081808,0.0033783783783783786,0.9044719255892515,0.03265765765765766,0.0,0.0011261261261261261,0.94835630081808
000000000384.jpg,3,True,10472,12288,0.046875,0.8522135416666666,1.1744753519694011,47.43236453944156,0.9925958201075731,inf,47.09476323992278,13.480563767454504,0.7673695484907492,0.004583651642475172,3,3,1.0,0.9976749551179585,0.0016996562480926514,1.0,1.1380856831868489,47.56905400799699,0.9923836071076394,47.68622868552207,47.559718658947965,0.4694792503868625,0.00391520244461421,1.0,1.0,0.22402597402597402,0.0,0.3950534759358289,0.0,0.4706837280366692,0.0,0.38531321619556913,0.0,0.07734912146676852,0.0,0.08517952635599695,0.0,0.2587853323147441,0.0,0.11984339190221543,0.0,3,True,888,1024,0.00390625,0.8671875,8.203748067220053,38.99068045921476,0.9718453875475858,inf,38.65307915969598,20.482506625424925,0.948937381152294,0.0011261261261261261,0.0011261261261261261,0.948937381152294,0.0011261261261261261,0.948937381152294,0.009009009009009009,0.7621412727736784,0.00563063063063063,0.93776413707282,0.0022522522522522522,0.9489484465788277,0.006756756756756757,0.9036302965989518,0.0945945945945946,0.0,0.01126126126126126,0.8657719495428517
000000000387.jpg,1,True,10472,12288,0.046875,0.8522135416666666,1.1702499389648438,47.44801733719345,0.9954447057387276,inf,47.35330556101523,17.73752138457505,0.9058244365982276,0.001145912910618793,1,1,1.0,0.9994100706318481,0.002654850482940674,1.0,1.1830190022786458,47.40088640315651,0.9953721902879903,47.603067256105206,47.396533125359525,0.8921020524825883,0.001145912910618793,1.0,1.0,0.20378151260504201,0.0,0.3907563025210084,0.0,0.4830022918258212,0.0,0.39266615737203975,0.0,0.1436210847975554,0.0,0.145244461420932,0.0,0.22755920550038197,0.0,0.16844919786096257,0.0,1,True,888,1024,0.00390625,0.8671875,8.091513315836588,39.05050607703768,0.9835957696170946,inf,38.955794300859466,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.010135135135135136,0.0,0.007882882882882882,0.0,0.0011261261261261261,0.7880470960303555,0.0045045045045045045,0.9505080040172003,0.0518018018018018,0.0,0.009009009009009009,0.5418940615493121
000000000389.jpg,9,True,10472,12288,0.046875,0.8522135416666666,1.1980552673339844,47.346035079694204,0.9919525022811531,47.68602545022305,46.71400546226926,23.94163566884452,0.9766121295932305,0.00019098548510313216,9,9,1.0,0.9906098432075893,0.0059999823570251465,1.0,1.1865692138671875,47.38787284708248,0.9926446643904007,47.42336434917574,47.31495328850017,0.9760910412705928,0.00019098548510313216,1.0,0.9888888888888889,0.21858288770053477,0.0,0.3960084033613445,0.0,0.4828113063407181,0.0,0.3624904507257448,0.0,0.1759931245225363,0.0,0.20120320855614973,0.0,0.18458747135217723,0.0,0.23128342245989306,0.0,9,True,888,1024,0.00390625,0.8671875,7.523428599039714,39.36664557204275,0.968509902256617,39.565518441778046,38.97997853276318,21.213842928362148,0.9563255387174633,0.0011261261261261261,0.0022522522522522522,0.946954416278055,0.0022522522522522522,0.946954416278055,0.013513513513513514,0.0,0.0045045045045045045,0.8294640155227574,0.024774774774774775,0.673733546700679,0.024774774774774775,0.6673173320962285,0.21734234234234234,0.0,0.041666666666666664,0.650113443459413
000000000394.jpg,3,True,10472,12288,0.046875,0.8522135416666666,1.2070376078287761,47.31359559189726,0.9958541224089626,47.38735789847865,46.671668996052695,23.97056965750721,0.9767717942913144,0.0,3,3,1.0,0.9958829869237936,0.024102052052815754,1.0,1.2056427001953125,47.31861739900086,0.9957674050605667,47.31744608388139,47.3297120158064,0.9767717942913144,0.0,1.0,1.0,0.20826967150496561,0.0,0.39791825821237586,0.0,0.48586707410236823,0.0,0.36917494270435447,0.0,0.14982811306340718,0.0,0.15546218487394958,0.0,0.20339954163483576,0.0,0.20884262796027503,0.0,3,True,888,1024,0.00390625,0.8671875,8.058306376139322,39.068365856615124,0.9859812075977962,39.14422108841651,38.40968722137833,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.0045045045045045045,0.9403175883547444,0.0022522522522522522,0.9577454187687471,0.0,0.9575695531343444,0.02927927927927928,0.0,0.08558558558558559,0.0,0.0033783783783783786,0.8103849057165883
000000000395.jpg,10,True,10472,12288,0.046875,0.8522135416666666,1.2028350830078125,47.32874274217531,0.995152059125639,47.761036761159836,46.55470671225413,16.43196717141546,0.8689150095785102,0.0007639419404125286,10,11,1.0,0.982167299211732,0.006898301839828491,0.990909090909091,1.189453125,47.37733029210866,0.9952650077938983,47.44604316153903,47.239172744129334,0.9672438604809405,0.0007639419404125286,0.9,0.9,0.20339954163483576,0.0,0.3884644766997708,0.0,0.4831932773109244,0.0,0.3710847975553858,0.0,0.17265087853323147,0.0,0.11382734912146678,0.0,0.2358670741023682,0.0,0.2869556913674561,0.0,10,True,888,1024,0.00390625,0.8671875,7.9903004964192705,39.10517248452202,0.9851825559369306,39.62489708071941,38.1981842894736,21.281824260786607,0.9574051850875033,0.0011261261261261261,0.0011261261261261261,0.9574051850875033,0.0022522522522522522,0.830216287807622,0.0045045045045045045,0.0,0.00563063063063063,0.8217986281351722,0.010135135135135136,0.8895225482486188,0.010135135135135136,0.8896869029989317,0.09346846846846847,0.0,0.018018018018018018,0.7883565513792646
000000000397.jpg,2,True,10472,12288,0.046875,0.8522135416666666,1.1828524271647136,47.401497955010285,0.9963257351590857,47.47160645882094,46.795160531873066,22.212530157514884,0.9651588353716445,0.0005729564553093965,2,2,1.0,0.9885214941721526,0.030669361352920532,1.0,1.184308369954427,47.39615562254143,0.9964623459834105,47.38864913804471,47.46702597454431,0.8994141043614451,0.0008594346829640947,1.0,1.0,0.23099694423223835,0.0,0.42064553093964857,0.0,0.5033422459893048,0.0,0.3544690603514133,0.0,0.15966386554621848,0.0,0.14314362108479756,-0.01970248515557916,0.21122994652406418,0.0,0.26461038961038963,0.0,2,True,888,1024,0.00390625,0.8671875,7.751299540201823,39.237058408357505,0.987997100690913,39.27353996086503,38.909794228405474,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0011261261261261261,0.8304416800194641,0.00563063063063063,0.8284247250377139,0.0,0.9575695531343444,0.0011261261261261261,0.9574279216736927,0.007882882882882882,0.9426354804991892,0.11599099099099099,0.0,0.006756756756756757,0.7737552058770274
000000000400.jpg,1,True,10472,12288,0.046875,0.8522135416666666,1.2055931091308594,47.31879603873043,0.9958003592291034,inf,47.25889263193605,23.97056965750721,0.9767717942913144,0.0,1,1,1.0,0.9987126548606217,0.011335700750350952,1.0,1.197906494140625,47.34657441532178,0.9958035658230361,47.204240006877505,47.34858449087426,0.9767717942913144,0.0,1.0,1.0,0.19957983193277312,0.0,0.39371657754010697,0.0,0.47459893048128343,0.0,0.3584797555385791,0.0,0.17188693659281895,0.0,0.19146294881589,0.0,0.23328877005347592,0.0,0.20760122230710465,0.0,1,True,888,1024,0.00390625,0.8671875,7.6212819417317705,39.31052332652429,0.9867356842937484,inf,39.2506199197299,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.00563063063063063,-0.11161888749979723,0.0,0.9575695531343444,0.0,0.9575695531343444,0.0045045045045045045,0.9540340103325693,0.05292792792792793,0.0,0.006756756756756757,0.0
000000000404.jpg,2,True,10472,12288,0.046875,0.8522135416666666,1.2213630676269531,47.262355774893166,0.9940725644312702,54.57276056323879,46.56269438436063,23.97056965750721,0.9767717942913144,0.0,2,2,1.0,0.9833910090053155,0.009606078267097473,1.0,1.1882998148600261,47.38154331408076,0.994645196089337,47.561438270528285,47.3438750184662,0.9767717942913144,0.0,1.0,1.0,0.19719251336898397,0.0,0.3989686783804431,0.0,0.4677234530175707,0.0,0.3741405653170359,0.0,0.06846829640947288,0.0,0.1342627960275019,0.0,0.27855233002291824,0.0,0.0884262796027502,0.0,2,True,888,1024,0.00390625,0.8671875,8.238576253255209,38.97228195139199,0.9804466579680681,44.59219409226251,38.34335107275123,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.00563063063063063,0.8040379739907064,0.0,0.9575695531343444,0.0033783783783783786,0.956818029316901,0.009009009009009009,0.8364714543988859,0.05630630630630631,0.0,0.01126126126126126,0.9543629536531293
000000000415.jpg,2,True,10472,12288,0.046875,0.8522135416666666,1.2148119608561199,47.28571301602388,0.9928611412812934,57.05488581074122,46.58440403850439,23.97056965750721,0.9767717942913144,0.0,2,3,1.0,0.9984435486174419,0.0016305148601531982,1.0,1.2012316385904949,47.33453598542837,0.9931662692036998,47.32747195203292,47.33592126426593,0.9767717942913144,0.0,1.0,1.0,0.17943086325439267,0.0,0.3921886936592819,0.0,0.48233384262796025,0.0,0.3729946524064171,0.0,0.0698051948051948,0.0,0.0599694423223835,0.0,0.2685255920550038,0.0,0.0774446142093201,0.0,2,True,888,1024,0.00390625,0.8671875,7.91943359375,39.14386239367471,0.9794513206327853,45.88799170154351,38.520109132092344,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.0011261261261261261,0.957575700102564,0.0,0.9575695531343444,0.0011261261261261261,0.9569968519107713,0.0,0.9575695531343444,0.037162162162162164,0.0,0.007882882882882882,0.8892629865486621
000000000419.jpg,2,True,10472,12288,0.046875,0.8522135416666666,1.1972872416178386,47.34882006213964,0.9968414360383119,61.34070238465735,46.76404751670772,23.97056965750721,0.9767717942913144,0.0,2,2,1.0,0.989536539401978,0.00800246000289917,1.0,1.2197329203287761,47.26815615378051,0.9964828731309696,47.318035929519226,47.26071728240841,0.9767717942913144,0.0,1.0,1.0,0.20034377387318564,0.0,0.39562643239113826,0.0,0.47536287242169595,0.0,0.3700343773873186,0.0,0.2756875477463713,0.0,0.33432009167303284,0.0,0.2475171886936593,0.0,0.3051948051948052,0.0,2,True,888,1024,0.00390625,0.8671875,8.521222432454428,38.82578458872668,0.9896207172463306,46.70135237214896,38.31179623505235,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.0033783783783783786,-0.12272315423261654,0.0,0.9575695531343444,0.006756756756756757,0.5379840475533609,0.07545045045045046,0.0,0.037162162162162164,0.0,0.016891891891891893,0.4043268525883553
000000000428.jpg,3,True,10472,12288,0.046875,0.8522135416666666,1.1891771952311199,47.37833788690416,0.9928621264324843,47.46760040153515,46.46315087866149,23.97056965750721,0.9767717942913144,0.0,3,2,0.6666666666666666,0.9941584790417037,0.041992753744125366,0.6666666666666666,1.1731058756510417,47.43743150852982,0.9933245176177948,47.452882166597384,47.26313466430945,0.9767717942913144,0.0,1.0,1.0,0.21075248281130635,0.0,0.3983957219251337,0.0,0.4834797555385791,0.0,0.3790106951871658,0.0,0.05070664629488159,0.49367800733868716,0.04383116883116883,0.6250517515247749,0.2892475171886937,0.0,0.08947669977081742,0.15833279766758335,3,True,888,1024,0.00390625,0.8671875,8.25814437866211,38.96197889412282,0.9774572494953454,39.02038949145751,38.33974971142953,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0011261261261261261,0.0,0.00563063063063063,0.0,0.0,0.9575695531343444,0.0011261261261261261,0.8916127846939702,0.0011261261261261261,0.9570157745152674,0.02027027027027027,0.0,0.0033783783783783786,0.8894536273707007
000000000431.jpg,2,True,10472,12288,0.046875,0.8522135416666666,1.1822230021158855,47.403809558509664,0.9950686022310538,54.449253572976616,46.71411872935379,23.97056965750721,0.9767717942913144,0.0,2,2,1.0,0.9968284468875872,0.0028853416442871094,1.0,1.2027308146158855,47.329119228949786,0.9953881164101784,47.319868308678146,47.331105714271395,0.9767717942913144,0.0,1.0,1.0,0.18296409472880062,0.0,0.3893239113827349,0.0,0.47507639419404124,0.0,0.3422459893048128,0.0,0.052043544690603516,0.0,0.10456455309396485,0.0,0.2511459129106188,0.0,0.09272345301757066,0.0,2,True,888,1024,0.00390625,0.8671875,8.074766794840494,39.059503724253176,0.9825726609441069,43.93887469794037,38.47247660372153,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.01126126126126126,0.0,0.0,0.9575695531343444,0.0011261261261261261,0.9575337407145793,0.0,0.9575695531343444,0.11261261261261261,0.0,0.0045045045045045045,0.9568423530897249
000000000436.jpg,4,True,10472,12288,0.046875,0.8522135416666666,1.1746788024902344,47.43161229047917,0.9928224241728728,47.447475149778384,46.768331044718174,21.550994922932706,0.9592545997783944,0.00028647822765469827,4,4,1.0,0.9734848974410438,0.028825774788856506,1.0,1.2028643290201824,47.32863714808715,0.9927556176540996,47.32335716644775,47.57457799414587,0.9650262131906824,0.00028647822765469827,1.0,1.0,0.21724598930481284,0.0,0.3916157372039725,0.0,0.48013750954927426,0.0,0.3669786096256685,0.0,0.08661191749427044,0.22136210508075044,0.06646294881588999,0.0,0.22918258212375858,0.0,0.15336134453781514,0.09075582732647341,4,True,888,1024,0.00390625,0.8671875,8.261238098144531,38.960352216712366,0.9702856586218843,38.95963603544328,38.99288939022859,21.3004388165464,0.9575695531343444,0.0,0.0011261261261261261,0.9555185689021761,0.0011261261261261261,0.9555185689021761,0.010135135135135136,0.8546662603775779,0.0011261261261261261,0.9555185689021761,0.0033783783783783786,0.9213678222682395,0.0011261261261261261,0.9575889190012378,0.11486486486486487,0.0,0.0033783783783783786,0.9553700016233577
000000000438.jpg,18,True,10472,12288,0.046875,0.8522135416666666,1.1908760070800781,47.37213815375223,0.9948345827300086,47.73815942767911,46.72681442992384,23.97056965750721,0.9767717942913144,0.0,18,19,1.0,0.9930297545371801,0.011529030071364509,1.0,1.1887168884277344,47.38001927976824,0.9948188617291973,47.33510587065687,47.47043544521273,0.9767717942913144,0.0,1.0,1.0,0.22001527883880825,0.0,0.408231474407945,0.0,0.4816653934300993,0.0,0.3566653934300993,0.0,0.21218487394957983,0.10737899869909774,0.21915584415584416,0.08768060295820504,0.24035523300229183,0.0,0.2674751718869366,0.0,18,True,888,1024,0.00390625,0.8671875,7.842750549316406,39.18611959038778,0.98070608937082,39.39674097133475,38.79662350638724,21.3004388165464,0.9575695531343444,0.0,0.0011261261261261261,0.0,0.0022522522522522522,0.0,0.0033783783783783786,0.0,0.0022522522522522522,0.0,0.02027027027027027,0.7557987758201122,0.041666666666666664,0.33097207988894495,0.15878378378378377,0.0,0.04504504504504504,0.4544502519175416
000000000443.jpg,5,True,10472,12288,0.046875,0.8522135416666666,1.195782979329427,47.354279934495395,0.9942630678948738,47.74134155406891,46.73913908658658,23.97056965750721,0.9767717942913144,0.0,5,4,0.8,0.9871176046557091,0.038574591279029846,0.8,1.1938184102376301,47.361420888730166,0.9943231853422373,47.336698221330394,47.405891954237205,0.9767717942913144,0.0,0.8,0.8,0.1950916730328495,0.0,0.39343009931245226,0.0,0.47584033613445376,0.0,0.3320282658517953,0.0,0.07610771581359817,0.0,0.059300993124522534,0.0,0.23882734912146678,0.0,0.15431627196333078,0.0,5,True,888,1024,0.00390625,0.8671875,8.101014455159506,39.045409537557696,0.9786509047044089,39.408569335191444,38.46435921103654,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0011261261261261261,0.9225032649276856,0.0,0.9575695531343444,0.0,0.9575695531343444,0.0011261261261261261,0.9575270633849304,0.0022522522522522522,0.9556750281804812,0.10810810810810811,0.0,0.0033783783783783786,0.9223239427885935
